prefix,next_char,count,prob
^ar,i,8,0.058394160583941604
^ar,m,9,0.06569343065693431
^ar,n,16,0.11678832116788321
^ar,o,6,0.043795620437956206
^ar,q,1,0.0072992700729927005
^ar,r,39,0.2846715328467153
^ar,t,2,0.014598540145985401
^ar,u,1,0.0072992700729927005
^ar,z,1,0.0072992700729927005
^as,a,1,0.04
^as,n,1,0.04
^as,p,1,0.04
^as,s,21,0.84
^as,t,1,0.04
^at,a,8,0.36363636363636365
^at,e,4,0.18181818181818182
^at,i,4,0.18181818181818182
^at,l,3,0.13636363636363635
^at,o,2,0.09090909090909091
^at,r,1,0.045454545454545456
^av,a,3,0.09090909090909091
^av,e,21,0.6363636363636364
^av,i,9,0.2727272727272727
^az,a,4,0.10810810810810811
^az,e,15,0.40540540540540543
^az,i,11,0.2972972972972973
^az,o,3,0.08108108108108109
^az,u,4,0.10810810810810811
^ba,a,1,0.005649717514124294
^ba,b,2,0.011299435028248588
^ba,c,5,0.02824858757062147
^ba,d,4,0.022598870056497175
^ba,f,2,0.011299435028248588
^ba,g,8,0.04519774011299435
^ba,i,15,0.0847457627118644
^ba,j,4,0.022598870056497175
^ba,l,29,0.1638418079096045
^ba,m,2,0.011299435028248588
^ba,n,13,0.07344632768361582
^ba,r,84,0.4745762711864407
^ba,s,4,0.022598870056497175
^ba,t,4,0.022598870056497175
^bb,e,1,1
^be,a,2,0.020833333333333332
^be,b,2,0.020833333333333332
^be,c,3,0.03125
^be,d,4,0.041666666666666664
^be,i,9,0.09375
^be,j,2,0.020833333333333332
^be,l,14,0.14583333333333334
^be,m,5,0.052083333333333336
^be,n,22,0.22916666666666666
^be,o,1,0.010416666666666666
^be,r,14,0.14583333333333334
^be,s,9,0.09375
^be,t,2,0.020833333333333332
^be,x,1,0.010416666666666666
^be,z,6,0.0625
^bi,c,8,0.2857142857142857
^bi,d,1,0.03571428571428571
^bi,g,2,0.07142857142857142
^bi,l,3,0.10714285714285714
^bi,o,2,0.07142857142857142
^bi,q,2,0.07142857142857142
^bi,r,1,0.03571428571428571
^bi,s,6,0.21428571428571427
^bi,t,1,0.03571428571428571
^bi,z,2,0.07142857142857142
^bo,a,5,0.04672897196261682
^bo,b,4,0.037383177570093455
^bo,c,2,0.018691588785046728
^bo,d,1,0.009345794392523364
^bo,e,3,0.028037383177570093
^bo,f,1,0.009345794392523364
^bo,g,3,0.028037383177570093
^bo,i,14,0.1308411214953271
^bo,l,17,0.1588785046728972
^bo,m,5,0.04672897196261682
^bo,n,4,0.037383177570093455
^bo,q,2,0.018691588785046728
^bo,r,16,0.14953271028037382
^bo,s,7,0.06542056074766354
^bo,t,6,0.056074766355140186
^bo,u,15,0.14018691588785046
^bo,x,1,0.009345794392523364
^bo,z,1,0.009345794392523364
^br,a,29,0.3670886075949367
^br,e,10,0.12658227848101267
^br,i,11,0.13924050632911392
^br,o,12,0.1518987341772152
^br,r,1,0.012658227848101266
^br,u,16,0.20253164556962025
^bu,a,2,0.05555555555555555
^bu,b,1,0.027777777777777776
^bu,c,2,0.05555555555555555
^bu,d,1,0.027777777777777776
^bu,f,3,0.08333333333333333
^bu,g,6,0.16666666666666666
^bu,j,2,0.05555555555555555
^bu,n,3,0.08333333333333333
^bu,r,11,0.3055555555555556
^bu,s,5,0.1388888888888889
^ca,a,3,0.005825242718446602
^ca,b,41,0.07961165048543689
^ca,c,16,0.031067961165048542
^ca,d,15,0.02912621359223301
^ca,e,2,0.003883495145631068
^ca,f,1,0.001941747572815534
^ca,g,3,0.005825242718446602
^ca,i,11,0.021359223300970873
^ca,l,38,0.07378640776699029
^ca,m,46,0.08932038834951456
^ca,n,65,0.1262135922330097
^ca,p,12,0.02330097087378641
^ca,r,147,0.2854368932038835
^ca,s,69,0.13398058252427184
^ca,t,17,0.03300970873786408
^ca,v,23,0.04466019417475728
^ca,x,5,0.009708737864077669
^ca,z,1,0.001941747572815534
^ce,a,2,0.028169014084507043
^ce,b,1,0.014084507042253521
^ce,d,9,0.1267605633802817
^ce,g,1,0.014084507042253521
^ce,i,5,0.07042253521126761
^ce,l,7,0.09859154929577464
^ce,m,1,0.014084507042253521
^ce,n,2,0.028169014084507043
^ce,p,3,0.04225352112676056
^ce,r,29,0.4084507042253521
^ce,s,5,0.07042253521126761
^ce,t,3,0.04225352112676056
^ce,v,3,0.04225352112676056
^ch,a,41,0.5394736842105263
^ch,c,1,0.013157894736842105
^ch,e,9,0.11842105263157894
^ch,i,6,0.07894736842105263
^ch,o,16,0.21052631578947367
^ch,s,1,0.013157894736842105
^ch,u,2,0.02631578947368421
^ci,b,2,0.06896551724137931
^ci,c,1,0.034482758620689655
^ci,d,11,0.3793103448275862
^ci,l,2,0.06896551724137931
^ci,m,2,0.06896551724137931
^ci,n,3,0.10344827586206896
^ci,p,1,0.034482758620689655
^ci,r,2,0.06896551724137931
^ci,s,3,0.10344827586206896
^ci,v,2,0.06896551724137931
^cl,a,3,0.75
^cl,r,1,0.25
^cm,a,1,0.5
^cm,o,1,0.5
^co,a,1,0.004464285714285714
^co,b,3,0.013392857142857142
^co,c,3,0.013392857142857142
^co,d,14,0.0625
^co,e,9,0.04017857142857143
^co,g,3,0.013392857142857142
^co,i,9,0.04017857142857143
^co,j,1,0.004464285714285714
^co,l,14,0.0625
^co,m,7,0.03125
^co,n,40,0.17857142857142858
^co,o,1,0.004464285714285714
^co,p,2,0.008928571428571428
^co,r,66,0.29464285714285715
^co,s,7,0.03125
^co,t,8,0.03571428571428571
^co,u,15,0.06696428571428571
^co,v,19,0.08482142857142858
^co,x,1,0.004464285714285714
^co,z,1,0.004464285714285714
^cr,a,6,0.16666666666666666
^cr,c,2,0.05555555555555555
^cr,d,2,0.05555555555555555
^cr,e,5,0.1388888888888889
^cr,i,7,0.19444444444444445
^cr,o,2,0.05555555555555555
^cr,q,1,0.027777777777777776
^cr,u,11,0.3055555555555556
^cs,a,1,1
^ct,i,1,0.5
^ct,t,1,0.5
^cu,b,5,0.10204081632653061
^cu,c,3,0.061224489795918366
^cu,j,1,0.02040816326530612
^cu,l,1,0.02040816326530612
^cu,m,8,0.16326530612244897
^cu,n,5,0.10204081632653061
^cu,r,18,0.3673469387755102
^cu,s,3,0.061224489795918366
^cu,t,1,0.02040816326530612
^cu,v,3,0.061224489795918366
^cu,x,1,0.02040816326530612
^d',a,1,1
^da,d,2,0.15384615384615385
^da,g,1,0.07692307692307693
^da,i,2,0.15384615384615385
^da,l,2,0.15384615384615385
^da,m,1,0.07692307692307693
^da,n,1,0.07692307692307693
^da,p,1,0.07692307692307693
^da,r,3,0.23076923076923078
^de,c,2,0.0625
^de,f,4,0.125
^de,g,3,0.09375
^de,i,2,0.0625
^de,l,5,0.15625
^de,m,1,0.03125
^de,o,2,0.0625
^de,r,1,0.03125
^de,s,5,0.15625
^de,v,7,0.21875
^di,a,1,0.25
^di,g,2,0.5
^di,n,1,0.25
^dl,v,1,1
^do,g,1,0.043478260869565216
^do,m,3,0.13043478260869565
^do,n,10,0.43478260869565216
^do,r,6,0.2608695652173913
^do,s,1,0.043478260869565216
^do,u,2,0.08695652173913043
^dr,i,1,1
^ds,p,1,1
^du,m,1,0.14285714285714285
^du,n,2,0.2857142857142857
^du,q,2,0.2857142857142857
^du,r,2,0.2857142857142857
^eb,u,1,1
^ed,r,3,1
^eg,a,1,0.5
^eg,u,1,0.5
^ei,d,2,0.14285714285714285
^ei,r,9,0.6428571428571429
^ei,v,1,0.07142857142857142
^ei,x,2,0.14285714285714285
^ej,a,1,1
^el,v,1,1
^em,b,2,0.6666666666666666
^em,p,1,0.3333333333333333
^en,c,4,0.13333333333333333
^en,d,2,0.06666666666666667
^en,e,1,0.03333333333333333
^en,f,1,0.03333333333333333
^en,g,5,0.16666666666666666
^en,t,6,0.2
^en,v,1,0.03333333333333333
^en,x,10,0.3333333333333333
^eq,u,1,1
^er,a,1,0.037037037037037035
^er,e,2,0.07407407407407407
^er,i,1,0.037037037037037035
^er,m,7,0.25925925925925924
^er,r,1,0.037037037037037035
^er,v,15,0.5555555555555556
^es,b,1,0.008
^es,c,26,0.208
^es,f,1,0.008
^es,g,2,0.016
^es,m,5,0.04
^es,p,42,0.336
^es,q,4,0.032
^es,t,44,0.352
^eu,c,2,0.6666666666666666
^eu,g,1,0.3333333333333333
^ev,a,1,1
^ex,p,1,0.5
^ex,t,1,0.5
^fa,b,1,0.0125
^fa,c,4,0.05
^fa,d,1,0.0125
^fa,f,2,0.025
^fa,g,3,0.0375
^fa,i,7,0.0875
^fa,j,7,0.0875
^fa,l,16,0.2
^fa,m,3,0.0375
^fa,n,7,0.0875
^fa,r,17,0.2125
^fa,t,5,0.0625
^fa,v,5,0.0625
^fa,z,2,0.025
^fe,b,2,0.03125
^fe,i,14,0.21875
^fe,l,7,0.109375
^fe,n,1,0.015625
^fe,r,35,0.546875
^fe,t,5,0.078125
^fi,a,3,0.10714285714285714
^fi,e,1,0.03571428571428571
^fi,g,10,0.35714285714285715
^fi,i,1,0.03571428571428571
^fi,l,3,0.10714285714285714
^fi,n,2,0.07142857142857142
^fi,o,4,0.14285714285714285
^fi,r,2,0.07142857142857142
^fi,s,1,0.03571428571428571
^fi,t,1,0.03571428571428571
^fl,a,2,0.5
^fl,o,2,0.5
^fn,z,1,1
^fo,g,4,0.04819277108433735
^fo,i,4,0.04819277108433735
^fo,j,2,0.024096385542168676
^fo,l,15,0.18072289156626506
^fo,m,1,0.012048192771084338
^fo,n,17,0.20481927710843373
^fo,r,37,0.4457831325301205
^fo,u,2,0.024096385542168676
^fo,z,1,0.012048192771084338
^fr,a,29,0.35365853658536583
^fr,d,1,0.012195121951219513
^fr,e,34,0.4146341463414634
^fr,g,2,0.024390243902439025
^fr,i,10,0.12195121951219512
^fr,o,3,0.036585365853658534
^fr,r,1,0.012195121951219513
^fr,u,2,0.024390243902439025
^ft,i,1,1
^fu,i,1,0.03571428571428571
^fu,j,3,0.10714285714285714
^fu,l,1,0.03571428571428571
^fu,n,14,0.5
^fu,r,6,0.21428571428571427
^fu,s,2,0.07142857142857142
^fu,z,1,0.03571428571428571
^ga,b,2,0.02040816326530612
^ga,c,1,0.01020408163265306
^ga,d,1,0.01020408163265306
^ga,e,1,0.01020408163265306
^ga,f,6,0.061224489795918366
^ga,g,1,0.01020408163265306
^ga,i,11,0.11224489795918367
^ga,j,1,0.01020408163265306
^ga,l,24,0.24489795918367346
^ga,m,7,0.07142857142857142
^ga,n,11,0.11224489795918367
^ga,r,13,0.1326530612244898
^ga,s,4,0.04081632653061224
^ga,t,7,0.07142857142857142
^ga,u,1,0.01020408163265306
^ga,v,7,0.07142857142857142
^ge,b,2,0.08
^ge,l,1,0.04
^ge,m,6,0.24
^ge,n,5,0.2
^ge,r,6,0.24
^ge,s,5,0.2
^gf,e,1,1
^gi,b,2,0.06666666666666667
^gi,d,1,0.03333333333333333
^gi,e,6,0.2
^gi,g,1,0.03333333333333333
^gi,l,6,0.2
^gi,m,1,0.03333333333333333
^gi,n,3,0.1
^gi,o,3,0.1
^gi,r,5,0.16666666666666666
^gi,s,1,0.03333333333333333
^gi,z,1,0.03333333333333333
^gl,o,1,0.5
^gl,r,1,0.5
^gm,e,2,1
^gn,d,2,0.6666666666666666
^gn,r,1,0.3333333333333333
^go,d,6,0.07058823529411765
^go,e,1,0.011764705882352941
^go,g,1,0.011764705882352941
^go,i,4,0.047058823529411764
^go,j,1,0.011764705882352941
^go,l,9,0.10588235294117647
^go,m,4,0.047058823529411764
^go,n,39,0.4588235294117647
^go,r,5,0.058823529411764705
^go,s,3,0.03529411764705882
^go,u,9,0.10588235294117647
^go,v,1,0.011764705882352941
^go,z,2,0.023529411764705882
^gr,a,30,0.7142857142857143
^gr,e,2,0.047619047619047616
^gr,i,3,0.07142857142857142
^gr,n,1,0.023809523809523808
^gr,o,6,0.14285714285714285
^gu,a,14,0.2413793103448276
^gu,e,11,0.1896551724137931
^gu,i,30,0.5172413793103449
^gu,l,1,0.017241379310344827
^gu,m,1,0.017241379310344827
^gu,r,1,0.017241379310344827
^gv,e,1,1
^he,l,1,0.3333333333333333
^he,r,2,0.6666666666666666
^ho,m,2,0.2222222222222222
^ho,r,4,0.4444444444444444
^ho,s,3,0.3333333333333333
^ia,t,1,1
^ib,e,1,1
^ic,h,1,1
^id,a,1,0.5
^id,e,1,0.5
^if,a,1,1
^ig,a,1,0.3333333333333333
^ig,r,2,0.6666666666666666
^il,h,1,1
^im,a,2,0.5
^im,p,2,0.5
^in,c,3,0.2
^in,f,4,0.26666666666666666
^in,g,4,0.26666666666666666
^in,h,1,0.06666666666666667
^in,s,1,0.06666666666666667
^in,t,1,0.06666666666666667
^in,v,1,0.06666666666666667
^ir,i,1,1
^is,e,1,0.5
^is,n,1,0.5
^iz,e,2,1
^ja,c,1,0.07692307692307693
^ja,g,1,0.07692307692307693
^ja,m,1,0.07692307692307693
^ja,n,6,0.46153846153846156
^ja,r,2,0.15384615384615385
^ja,v,1,0.07692307692307693
^ja,z,1,0.07692307692307693
^je,j,1,0.3333333333333333
^je,r,1,0.3333333333333333
^je,s,1,0.3333333333333333
^jl,i,1,1
^jo,a,3,0.2727272727272727
^jo,i,1,0.09090909090909091
^jo,l,1,0.09090909090909091
^jo,r,3,0.2727272727272727
^jo,u,2,0.18181818181818182
^jo,v,1,0.09090909090909091
^ju,d,1,0.041666666666666664
^ju,e,1,0.041666666666666664
^ju,g,2,0.08333333333333333
^ju,i,1,0.041666666666666664
^ju,l,1,0.041666666666666664
^ju,m,1,0.041666666666666664
^ju,n,11,0.4583333333333333
^ju,p,1,0.041666666666666664
^ju,r,2,0.08333333333333333
^ju,s,2,0.08333333333333333
^ju,v,1,0.041666666666666664
^ki,d,1,1
^la,b,12,0.09302325581395349
^la,c,1,0.007751937984496124
^la,d,9,0.06976744186046512
^la,f,1,0.007751937984496124
^la,g,17,0.13178294573643412
^la,i,1,0.007751937984496124
^la,j,6,0.046511627906976744
^la,l,1,0.007751937984496124
^la,m,24,0.18604651162790697
^la,n,14,0.10852713178294573
^la,o,1,0.007751937984496124
^la,p,5,0.03875968992248062
^la,r,12,0.09302325581395349
^la,s,2,0.015503875968992248
^la,t,1,0.007751937984496124
^la,u,2,0.015503875968992248
^la,v,17,0.13178294573643412
^la,z,3,0.023255813953488372
^le,a,1,0.030303030303030304
^le,b,1,0.030303030303030304
^le,c,1,0.030303030303030304
^le,d,1,0.030303030303030304
^le,g,2,0.06060606060606061
^le,i,11,0.3333333333333333
^le,m,2,0.06060606060606061
^le,n,3,0.09090909090909091
^le,o,1,0.030303030303030304
^le,r,1,0.030303030303030304
^le,v,7,0.21212121212121213
^le,x,1,0.030303030303030304
^le,z,1,0.030303030303030304
^lg,u,1,1
^lh,a,1,1
^li,c,1,0.038461538461538464
^li,d,1,0.038461538461538464
^li,g,1,0.038461538461538464
^li,j,1,0.038461538461538464
^li,l,1,0.038461538461538464
^li,m,5,0.19230769230769232
^li,n,6,0.23076923076923078
^li,s,7,0.2692307692307692
^li,t,2,0.07692307692307693
^li,v,1,0.038461538461538464
^lo,b,12,0.14285714285714285
^lo,d,3,0.03571428571428571
^lo,g,3,0.03571428571428571
^lo,i,3,0.03571428571428571
^lo,m,10,0.11904761904761904
^lo,n,9,0.10714285714285714
^lo,r,6,0.07142857142857142
^lo,t,1,0.011904761904761904
^lo,u,36,0.42857142857142855
^lo,v,1,0.011904761904761904
^lu,a,2,0.07692307692307693
^lu,b,4,0.15384615384615385
^lu,d,2,0.07692307692307693
^lu,f,2,0.07692307692307693
^lu,g,2,0.07692307692307693
^lu,i,2,0.07692307692307693
^lu,m,2,0.07692307692307693
^lu,s,3,0.11538461538461539
^lu,t,1,0.038461538461538464
^lu,z,6,0.23076923076923078
^lv,a,1,1
^ly,s,1,1
^lz,a,1,0.5
^lz,i,1,0.5
^ma,a,5,0.021645021645021644
^ma,c,19,0.08225108225108226
^ma,d,9,0.03896103896103896
^ma,e,1,0.004329004329004329
^ma,f,4,0.017316017316017316
^ma,g,12,0.05194805194805195
^ma,i,7,0.030303030303030304
^ma,l,32,0.13852813852813853
^ma,m,6,0.025974025974025976
^ma,n,24,0.1038961038961039
^ma,o,3,0.012987012987012988
^ma,r,70,0.30303030303030304
^ma,s,12,0.05194805194805195
^ma,t,16,0.06926406926406926
^ma,u,3,0.012987012987012988
^ma,x,4,0.017316017316017316
^ma,z,4,0.017316017316017316
^mc,e,1,1
^md,a,1,1
^me,a,4,0.037037037037037035
^me,c,3,0.027777777777777776
^me,d,13,0.12037037037037036
^me,i,23,0.21296296296296297
^me,l,13,0.12037037037037036
^me,m,2,0.018518518518518517
^me,n,15,0.1388888888888889
^me,o,1,0.009259259259259259
^me,r,21,0.19444444444444445
^me,s,10,0.09259259259259259
^me,t,2,0.018518518518518517
^me,z,1,0.009259259259259259
^mh,p,1,1
^mi,a,1,0.01818181818181818
^mi,d,2,0.03636363636363636
^mi,g,1,0.01818181818181818
^mi,i,1,0.01818181818181818
^mi,l,14,0.2545454545454545
^mi,m,1,0.01818181818181818
^mi,n,10,0.18181818181818182
^mi,o,2,0.03636363636363636
^mi,r,15,0.2727272727272727
^mi,s,3,0.05454545454545454
^mi,u,3,0.05454545454545454
^mi,v,1,0.01818181818181818
^mi,z,1,0.01818181818181818
^mo,a,3,0.015873015873015872
^mo,c,1,0.005291005291005291
^mo,d,2,0.010582010582010581
